lemma,global_position,sentence_id,local_word_id,original_text
cheek,1227,122,10,cheek
.,1228,122,11,.
a,1229,123,1,A
tolerant,1230,123,2,tolerant
smile,1231,123,3,smile
curl,1232,123,4,curled
his,1233,123,5,his
lip,1234,123,6,lips
.,1235,123,7,.
—,1236,124,1,—
but,1237,124,2,But
a,1238,124,3,a
lovely,1239,124,4,lovely
mummer,1240,124,5,mummer
!,1241,124,6,!
he,1242,125,1,he
murmure,1243,125,2,murmured
to,1244,125,3,to
himself,1245,125,4,himself
.,1246,125,5,.
kinch,1247,126,1,Kinch
",",1248,126,2,","
the,1249,126,3,the
loveliest,1250,126,4,loveliest
mummer,1251,126,5,mummer
of,1252,126,6,of
they,1253,126,7,them
all,1254,126,8,all
!,1255,126,9,!
he,1256,127,1,He
shave,1257,127,2,shaved
evenly,1258,127,3,evenly
and,1259,127,4,and
with,1260,127,5,with
care,1261,127,6,care
",",1262,127,7,","
in,1263,127,8,in
silence,1264,127,9,silence
",",1265,127,10,","
seriously,1266,127,11,seriously
.,1267,127,12,.
stephen,1268,128,1,Stephen
",",1269,128,2,","
a,1270,128,3,an
elbow,1271,128,4,elbow
rest,1272,128,5,rested
on,1273,128,6,on
the,1274,128,7,the
jagge,1275,128,8,jagged
granite,1276,128,9,granite
",",1277,128,10,","
learn,1278,128,11,leaned
his,1279,128,12,his
palm,1280,128,13,palm
against,1281,128,14,against
his,1282,128,15,his
brow,1283,128,16,brow
and,1284,128,17,and
gaze,1285,128,18,gazed
at,1286,128,19,at
the,1287,128,20,the
fray,1288,128,21,fraying
edge,1289,128,22,edge
of,1290,128,23,of
his,1291,128,24,his
shiny,1292,128,25,shiny
black,1293,128,26,black
coat,1294,128,27,coat
-,1295,128,28,-
sleeve,1296,128,29,sleeve
.,1297,128,30,.
pain,1298,129,1,Pain
",",1299,129,2,","
that,1300,129,3,that
be,1301,129,4,was
not,1302,129,5,not
yet,1303,129,6,yet
the,1304,129,7,the
pain,1305,129,8,pain
of,1306,129,9,of
love,1307,129,10,love
",",1308,129,11,","
fret,1309,129,12,fretted
his,1310,129,13,his
heart,1311,129,14,heart
.,1312,129,15,.
silently,1313,130,1,Silently
",",1314,130,2,","
in,1315,130,3,in
a,1316,130,4,a
dream,1317,130,5,dream
she,1318,130,6,she
have,1319,130,7,had
come,1320,130,8,come
to,1321,130,9,to
he,1322,130,10,him
after,1323,130,11,after
her,1324,130,12,her
death,1325,130,13,death
",",1326,130,14,","
her,1327,130,15,her
waste,1328,130,16,wasted
body,1329,130,17,body
within,1330,130,18,within
its,1331,130,19,its
loose,1332,130,20,loose
brown,1333,130,21,brown
graveclothe,1334,130,22,graveclothes
give,1335,130,23,giving
off,1336,130,24,off
a,1337,130,25,an
odour,1338,130,26,odour
of,1339,130,27,of
wax,1340,130,28,wax
and,1341,130,29,and
rosewood,1342,130,30,rosewood
",",1343,130,31,","
her,1344,130,32,her
breath,1345,130,33,breath
",",1346,130,34,","
that,1347,130,35,that
have,1348,130,36,had
bend,1349,130,37,bent
upon,1350,130,38,upon
he,1351,130,39,him
",",1352,130,40,","
mute,1353,130,41,mute
",",1354,130,42,","
reproachful,1355,130,43,reproachful
",",1356,130,44,","
a,1357,130,45,a
faint,1358,130,46,faint
odour,1359,130,47,odour
of,1360,130,48,of
wett,1361,130,49,wetted
ash,1362,130,50,ashes
.,1363,130,51,.
across,1364,131,1,Across
the,1365,131,2,the
threadbare,1366,131,3,threadbare
cuffedge,1367,131,4,cuffedge
he,1368,131,5,he
see,1369,131,6,saw
the,1370,131,7,the
sea,1371,131,8,sea
hail,1372,131,9,hailed
as,1373,131,10,as
a,1374,131,11,a
great,1375,131,12,great
sweet,1376,131,13,sweet
mother,1377,131,14,mother
by,1378,131,15,by
the,1379,131,16,the
wellfed,1380,131,17,wellfed
voice,1381,131,18,voice
beside,1382,131,19,beside
he,1383,131,20,him
.,1384,131,21,.
the,1385,132,1,The
ring,1386,132,2,ring
of,1387,132,3,of
bay,1388,132,4,bay
and,1389,132,5,and
skyline,1390,132,6,skyline
hold,1391,132,7,held
a,1392,132,8,a
dull,1393,132,9,dull
green,1394,132,10,green
mass,1395,132,11,mass
of,1396,132,12,of
liquid,1397,132,13,liquid
.,1398,132,14,.
a,1399,133,1,A
bowl,1400,133,2,bowl
of,1401,133,3,of
white,1402,133,4,white
china,1403,133,5,china
have,1404,133,6,had
stand,1405,133,7,stood
beside,1406,133,8,beside
her,1407,133,9,her
deathbed,1408,133,10,deathbed
hold,1409,133,11,holding
the,1410,133,12,the
green,1411,133,13,green
sluggish,1412,133,14,sluggish
bile,1413,133,15,bile
which,1414,133,16,which
she,1415,133,17,she
have,1416,133,18,had
tear,1417,133,19,torn
up,1418,133,20,up
from,1419,133,21,from
her,1420,133,22,her
rot,1421,133,23,rotting
liver,1422,133,24,liver
by,1423,133,25,by
fit,1424,133,26,fits
of,1425,133,27,of
loud,1426,133,28,loud
groan,1427,133,29,groaning
vomit,1428,133,30,vomiting
.,1429,133,31,.
buck,1430,134,1,Buck
mulligan,1431,134,2,Mulligan
wipe,1432,134,3,wiped
again,1433,134,4,again
his,1434,134,5,his
razorblade,1435,134,6,razorblade
.,1436,134,7,.
—,1437,135,1,—
ah,1438,135,2,Ah
",",1439,135,3,","
poor,1440,135,4,poor
dogsbody,1441,135,5,dogsbody
!,1442,135,6,!
he,1443,136,1,he
say,1444,136,2,said
in,1445,136,3,in
a,1446,136,4,a
kind,1447,136,5,kind
voice,1448,136,6,voice
.,1449,136,7,.
i,1450,137,1,I
must,1451,137,2,must
give,1452,137,3,give
you,1453,137,4,you
a,1454,137,5,a
shirt,1455,137,6,shirt
and,1456,137,7,and
a,1457,137,8,a
few,1458,137,9,few
noserag,1459,137,10,noserags
.,1460,137,11,.
how,1461,138,1,How
be,1462,138,2,are
the,1463,138,3,the
secondhand,1464,138,4,secondhand
breek,1465,138,5,breeks
?,1466,138,6,?
—,1467,139,1,—
they,1468,139,2,They
fit,1469,139,3,fit
well,1470,139,4,well
enough,1471,139,5,enough
",",1472,139,6,","
stephen,1473,139,7,Stephen
answer,1474,139,8,answered
.,1475,139,9,.
buck,1476,140,1,Buck
mulligan,1477,140,2,Mulligan
attack,1478,140,3,attacked
the,1479,140,4,the
hollow,1480,140,5,hollow
beneath,1481,140,6,beneath
his,1482,140,7,his
underlip,1483,140,8,underlip
.,1484,140,9,.
—,1485,141,1,—
the,1486,141,2,The
mockery,1487,141,3,mockery
of,1488,141,4,of
it,1489,141,5,it
",",1490,141,6,","
he,1491,141,7,he
say,1492,141,8,said
contentedly,1493,141,9,contentedly
.,1494,141,10,.
secondleg,1495,142,1,Secondleg
they,1496,142,2,they
should,1497,142,3,should
be,1498,142,4,be
.,1499,142,5,.
god,1500,143,1,God
know,1501,143,2,knows
what,1502,143,3,what
poxy,1503,143,4,poxy
bowsy,1504,143,5,bowsy
leave,1505,143,6,left
they,1506,143,7,them
off,1507,143,8,off
.,1508,143,9,.
i,1509,144,1,I
have,1510,144,2,have
a,1511,144,3,a
lovely,1512,144,4,lovely
pair,1513,144,5,pair
with,1514,144,6,with
a,1515,144,7,a
hair,1516,144,8,hair
stripe,1517,144,9,stripe
",",1518,144,10,","
grey,1519,144,11,grey
.,1520,144,12,.
you,1521,145,1,You
will,1522,145,2,’ll
look,1523,145,3,look
spiff,1524,145,4,spiffing
in,1525,145,5,in
they,1526,145,6,them
.,1527,145,7,.
i,1528,146,1,I
be,1529,146,2,’m
not,1530,146,3,not
joke,1531,146,4,joking
",",1532,146,5,","
kinch,1533,146,6,Kinch
.,1534,146,7,.
you,1535,147,1,You
look,1536,147,2,look
damn,1537,147,3,damn
well,1538,147,4,well
when,1539,147,5,when
you,1540,147,6,you
be,1541,147,7,’re
dress,1542,147,8,dressed
.,1543,147,9,.
—,1544,148,1,—
thanks,1545,148,2,Thanks
",",1546,148,3,","
stephen,1547,148,4,Stephen
say,1548,148,5,said
.,1549,148,6,.
i,1550,149,1,I
can,1551,149,2,ca
not,1552,149,3,n’t
wear,1553,149,4,wear
they,1554,149,5,them
if,1555,149,6,if
they,1556,149,7,they
be,1557,149,8,are
grey,1558,149,9,grey
.,1559,149,10,.
—,1560,150,1,—
he,1561,150,2,He
can,1562,150,3,ca
not,1563,150,4,n’t
wear,1564,150,5,wear
they,1565,150,6,them
",",1566,150,7,","
buck,1567,150,8,Buck
mulligan,1568,150,9,Mulligan
tell,1569,150,10,told
his,1570,150,11,his
face,1571,150,12,face
in,1572,150,13,in
the,1573,150,14,the
mirror,1574,150,15,mirror
.,1575,150,16,.
etiquette,1576,151,1,Etiquette
be,1577,151,2,is
etiquette,1578,151,3,etiquette
.,1579,151,4,.
he,1580,152,1,He
kill,1581,152,2,kills
his,1582,152,3,his
mother,1583,152,4,mother
but,1584,152,5,but
he,1585,152,6,he
can,1586,152,7,ca
not,1587,152,8,n’t
wear,1588,152,9,wear
grey,1589,152,10,grey
trousers,1590,152,11,trousers
.,1591,152,12,.
he,1592,153,1,He
fold,1593,153,2,folded
his,1594,153,3,his
razor,1595,153,4,razor
neatly,1596,153,5,neatly
and,1597,153,6,and
with,1598,153,7,with
stroke,1599,153,8,stroking
palp,1600,153,9,palps
of,1601,153,10,of
finger,1602,153,11,fingers
feel,1603,153,12,felt
the,1604,153,13,the
smooth,1605,153,14,smooth
skin,1606,153,15,skin
.,1607,153,16,.
stephen,1608,154,1,Stephen
turn,1609,154,2,turned
his,1610,154,3,his
gaze,1611,154,4,gaze
from,1612,154,5,from
the,1613,154,6,the
sea,1614,154,7,sea
and,1615,154,8,and
to,1616,154,9,to
the,1617,154,10,the
plump,1618,154,11,plump
face,1619,154,12,face
with,1620,154,13,with
its,1621,154,14,its
smokeblue,1622,154,15,smokeblue
mobile,1623,154,16,mobile
eye,1624,154,17,eyes
.,1625,154,18,.
—,1626,155,1,—
that,1627,155,2,That
fellow,1628,155,3,fellow
i,1629,155,4,I
be,1630,155,5,was
with,1631,155,6,with
in,1632,155,7,in
the,1633,155,8,the
ship,1634,155,9,Ship
last,1635,155,10,last
night,1636,155,11,night
",",1637,155,12,","
say,1638,155,13,said
buck,1639,155,14,Buck
mulligan,1640,155,15,Mulligan
",",1641,155,16,","
say,1642,155,17,says
you,1643,155,18,you
have,1644,155,19,have
g.,1645,155,20,g.
p.,1646,155,21,p.
i,1647,155,22,i
.,1648,155,23,.
he,1649,156,1,He
be,1650,156,2,’s
up,1651,156,3,up
in,1652,156,4,in
dottyville,1653,156,5,Dottyville
with,1654,156,6,with
connolly,1655,156,7,Connolly
norman,1656,156,8,Norman
.,1657,156,9,.
general,1658,157,1,General
paralysis,1659,157,2,paralysis
of,1660,157,3,of
the,1661,157,4,the
insane,1662,157,5,insane
!,1663,157,6,!
he,1664,158,1,He
sweep,1665,158,2,swept
the,1666,158,3,the
mirror,1667,158,4,mirror
a,1668,158,5,a
half,1669,158,6,half
circle,1670,158,7,circle
in,1671,158,8,in
the,1672,158,9,the
air,1673,158,10,air
to,1674,158,11,to
flash,1675,158,12,flash
the,1676,158,13,the
tiding,1677,158,14,tidings
abroad,1678,158,15,abroad
in,1679,158,16,in
sunlight,1680,158,17,sunlight
now,1681,158,18,now
radiant,1682,158,19,radiant
on,1683,158,20,on
the,1684,158,21,the
sea,1685,158,22,sea
.,1686,158,23,.
his,1687,159,1,His
curling,1688,159,2,curling
shaven,1689,159,3,shaven
lip,1690,159,4,lips
laugh,1691,159,5,laughed
and,1692,159,6,and
the,1693,159,7,the
edge,1694,159,8,edges
of,1695,159,9,of
his,1696,159,10,his
white,1697,159,11,white
glitter,1698,159,12,glittering
tooth,1699,159,13,teeth
.,1700,159,14,.
laughter,1701,160,1,Laughter
seize,1702,160,2,seized
all,1703,160,3,all
his,1704,160,4,his
strong,1705,160,5,strong
wellknit,1706,160,6,wellknit
trunk,1707,160,7,trunk
.,1708,160,8,.
—,1709,161,1,—
look,1710,161,2,Look
at,1711,161,3,at
yourself,1712,161,4,yourself
",",1713,161,5,","
he,1714,161,6,he
say,1715,161,7,said
",",1716,161,8,","
you,1717,161,9,you
dreadful,1718,161,10,dreadful
bard,1719,161,11,bard
!,1720,161,12,!
stephen,1721,162,1,Stephen
bend,1722,162,2,bent
forward,1723,162,3,forward
and,1724,162,4,and
peer,1725,162,5,peered
at,1726,162,6,at
the,1727,162,7,the
mirror,1728,162,8,mirror
hold,1729,162,9,held
out,1730,162,10,out
to,1731,162,11,to
he,1732,162,12,him
",",1733,162,13,","
cleft,1734,162,14,cleft
by,1735,162,15,by
a,1736,162,16,a
crooked,1737,162,17,crooked
crack,1738,162,18,crack
.,1739,162,19,.
hair,1740,163,1,Hair
on,1741,163,2,on
end,1742,163,3,end
.,1743,163,4,.
as,1744,164,1,As
he,1745,164,2,he
and,1746,164,3,and
other,1747,164,4,others
see,1748,164,5,see
i,1749,164,6,me
.,1750,164,7,.
who,1751,165,1,Who
choose,1752,165,2,chose
this,1753,165,3,this
face,1754,165,4,face
for,1755,165,5,for
i,1756,165,6,me
?,1757,165,7,?
this,1758,166,1,This
dogsbody,1759,166,2,dogsbody
to,1760,166,3,to
rid,1761,166,4,rid
of,1762,166,5,of
vermin,1763,166,6,vermin
.,1764,166,7,.
it,1765,167,1,It
ask,1766,167,2,asks
i,1767,167,3,me
too,1768,167,4,too
.,1769,167,5,.
—,1770,168,1,—
i,1771,168,2,I
pinch,1772,168,3,pinched
it,1773,168,4,it
out,1774,168,5,out
of,1775,168,6,of
the,1776,168,7,the
skivvy,1777,168,8,skivvy
's,1778,168,9,’s
room,1779,168,10,room
",",1780,168,11,","
buck,1781,168,12,Buck
mulligan,1782,168,13,Mulligan
say,1783,168,14,said
.,1784,168,15,.
it,1785,169,1,It
do,1786,169,2,does
her,1787,169,3,her
all,1788,169,4,all
right,1789,169,5,right
.,1790,169,6,.
the,1791,170,1,The
aunt,1792,170,2,aunt
always,1793,170,3,always
keep,1794,170,4,keeps
plainlooking,1795,170,5,plainlooking
servant,1796,170,6,servants
for,1797,170,7,for
malachi,1798,170,8,Malachi
.,1799,170,9,.
lead,1800,171,1,Lead
he,1801,171,2,him
not,1802,171,3,not
into,1803,171,4,into
temptation,1804,171,5,temptation
.,1805,171,6,.
and,1806,172,1,And
her,1807,172,2,her
name,1808,172,3,name
be,1809,172,4,is
ursula,1810,172,5,Ursula
.,1811,172,6,.
laugh,1812,173,1,Laughing
again,1813,173,2,again
",",1814,173,3,","
he,1815,173,4,he
bring,1816,173,5,brought
the,1817,173,6,the
mirror,1818,173,7,mirror
away,1819,173,8,away
from,1820,173,9,from
stephen,1821,173,10,Stephen
's,1822,173,11,’s
peering,1823,173,12,peering
eye,1824,173,13,eyes
.,1825,173,14,.
—,1826,174,1,—
the,1827,174,2,The
rage,1828,174,3,rage
of,1829,174,4,of
caliban,1830,174,5,Caliban
at,1831,174,6,at
not,1832,174,7,not
see,1833,174,8,seeing
his,1834,174,9,his
face,1835,174,10,face
in,1836,174,11,in
a,1837,174,12,a
mirror,1838,174,13,mirror
",",1839,174,14,","
he,1840,174,15,he
say,1841,174,16,said
.,1842,174,17,.
if,1843,175,1,If
wilde,1844,175,2,Wilde
be,1845,175,3,were
only,1846,175,4,only
alive,1847,175,5,alive
to,1848,175,6,to
see,1849,175,7,see
you,1850,175,8,you
!,1851,175,9,!
draw,1852,176,1,Drawing
back,1853,176,2,back
and,1854,176,3,and
point,1855,176,4,pointing
",",1856,176,5,","
stephen,1857,176,6,Stephen
say,1858,176,7,said
with,1859,176,8,with
bitterness,1860,176,9,bitterness
:,1861,176,10,:
—,1862,177,1,—
it,1863,177,2,It
be,1864,177,3,is
a,1865,177,4,a
symbol,1866,177,5,symbol
of,1867,177,6,of
irish,1868,177,7,Irish
art,1869,177,8,art
.,1870,177,9,.
the,1871,178,1,The
crack,1872,178,2,cracked
lookingglass,1873,178,3,lookingglass
of,1874,178,4,of
a,1875,178,5,a
servant,1876,178,6,servant
.,1877,178,7,.
buck,1878,179,1,Buck
mulligan,1879,179,2,Mulligan
suddenly,1880,179,3,suddenly
link,1881,179,4,linked
his,1882,179,5,his
arm,1883,179,6,arm
in,1884,179,7,in
stephen,1885,179,8,Stephen
's,1886,179,9,’s
and,1887,179,10,and
walk,1888,179,11,walked
with,1889,179,12,with
he,1890,179,13,him
round,1891,179,14,round
the,1892,179,15,the
tower,1893,179,16,tower
",",1894,179,17,","
his,1895,179,18,his
razor,1896,179,19,razor
and,1897,179,20,and
mirror,1898,179,21,mirror
clack,1899,179,22,clacking
in,1900,179,23,in
the,1901,179,24,the
pocket,1902,179,25,pocket
where,1903,179,26,where
he,1904,179,27,he
have,1905,179,28,had
thrust,1906,179,29,thrust
they,1907,179,30,them
.,1908,179,31,.
—,1909,180,1,—
it,1910,180,2,It
be,1911,180,3,’s
not,1912,180,4,not
fair,1913,180,5,fair
to,1914,180,6,to
tease,1915,180,7,tease
you,1916,180,8,you
like,1917,180,9,like
that,1918,180,10,that
",",1919,180,11,","
kinch,1920,180,12,Kinch
",",1921,180,13,","
be,1922,180,14,is
it,1923,180,15,it
?,1924,180,16,?
he,1925,181,1,he
say,1926,181,2,said
kindly,1927,181,3,kindly
.,1928,181,4,.
god,1929,182,1,God
know,1930,182,2,knows
you,1931,182,3,you
have,1932,182,4,have
more,1933,182,5,more
spirit,1934,182,6,spirit
than,1935,182,7,than
any,1936,182,8,any
of,1937,182,9,of
they,1938,182,10,them
.,1939,182,11,.
parry,1940,183,1,Parried
again,1941,183,2,again
.,1942,183,3,.
he,1943,184,1,He
fear,1944,184,2,fears
the,1945,184,3,the
lancet,1946,184,4,lancet
of,1947,184,5,of
my,1948,184,6,my
art,1949,184,7,art
as,1950,184,8,as
i,1951,184,9,I
fear,1952,184,10,fear
that,1953,184,11,that
of,1954,184,12,of
his,1955,184,13,his
.,1956,184,14,.
the,1957,185,1,The
cold,1958,185,2,cold
steel,1959,185,3,steel
pen,1960,185,4,pen
.,1961,185,5,.
—,1962,186,1,—
crack,1963,186,2,Cracked
lookingglass,1964,186,3,lookingglass
of,1965,186,4,of
a,1966,186,5,a
servant,1967,186,6,servant
!,1968,186,7,!
tell,1969,187,1,Tell
that,1970,187,2,that
to,1971,187,3,to
the,1972,187,4,the
oxy,1973,187,5,oxy
chap,1974,187,6,chap
downstairs,1975,187,7,downstairs
and,1976,187,8,and
touch,1977,187,9,touch
he,1978,187,10,him
for,1979,187,11,for
a,1980,187,12,a
guinea,1981,187,13,guinea
.,1982,187,14,.
he,1983,188,1,He
be,1984,188,2,’s
stinking,1985,188,3,stinking
with,1986,188,4,with
money,1987,188,5,money
and,1988,188,6,and
think,1989,188,7,thinks
you,1990,188,8,you
be,1991,188,9,’re
not,1992,188,10,not
a,1993,188,11,a
gentleman,1994,188,12,gentleman
.,1995,188,13,.
his,1996,189,1,His
old,1997,189,2,old
fellow,1998,189,3,fellow
make,1999,189,4,made
his,2000,189,5,his
tin,2001,189,6,tin
by,2002,189,7,by
sell,2003,189,8,selling
jalap,2004,189,9,jalap
to,2005,189,10,to
zulus,2006,189,11,Zulus
or,2007,189,12,or
some,2008,189,13,some
bloody,2009,189,14,bloody
swindle,2010,189,15,swindle
or,2011,189,16,or
other,2012,189,17,other
.,2013,189,18,.
god,2014,190,1,God
",",2015,190,2,","
kinch,2016,190,3,Kinch
",",2017,190,4,","
if,2018,190,5,if
you,2019,190,6,you
and,2020,190,7,and
i,2021,190,8,I
could,2022,190,9,could
only,2023,190,10,only
work,2024,190,11,work
together,2025,190,12,together
we,2026,190,13,we
might,2027,190,14,might
do,2028,190,15,do
something,2029,190,16,something
for,2030,190,17,for
the,2031,190,18,the
island,2032,190,19,island
.,2033,190,20,.
hellenise,2034,191,1,Hellenise
it,2035,191,2,it
.,2036,191,3,.
cranly,2037,192,1,Cranly
's,2038,192,2,’s
arm,2039,192,3,arm
.,2040,192,4,.
his,2041,193,1,His
arm,2042,193,2,arm
.,2043,193,3,.
—,2044,194,1,—
and,2045,194,2,And
to,2046,194,3,to
think,2047,194,4,think
of,2048,194,5,of
your,2049,194,6,your
have,2050,194,7,having
to,2051,194,8,to
beg,2052,194,9,beg
from,2053,194,10,from
this,2054,194,11,these
swine,2055,194,12,swine
.,2056,194,13,.
i,2057,195,1,I
be,2058,195,2,’m
the,2059,195,3,the
only,2060,195,4,only
one,2061,195,5,one
that,2062,195,6,that
know,2063,195,7,knows
what,2064,195,8,what
you,2065,195,9,you
be,2066,195,10,are
.,2067,195,11,.
why,2068,196,1,Why
do,2069,196,2,do
not,2070,196,3,n’t
you,2071,196,4,you
trust,2072,196,5,trust
i,2073,196,6,me
more,2074,196,7,more
?,2075,196,8,?
what,2076,197,1,What
have,2077,197,2,have
you,2078,197,3,you
up,2079,197,4,up
your,2080,197,5,your
nose,2081,197,6,nose
against,2082,197,7,against
i,2083,197,8,me
?,2084,197,9,?
be,2085,198,1,Is
it,2086,198,2,it
haines,2087,198,3,Haines
?,2088,198,4,?
if,2089,199,1,If
he,2090,199,2,he
make,2091,199,3,makes
any,2092,199,4,any
noise,2093,199,5,noise
here,2094,199,6,here
i,2095,199,7,I
will,2096,199,8,’ll
bring,2097,199,9,bring
down,2098,199,10,down
seymour,2099,199,11,Seymour
and,2100,199,12,and
we,2101,199,13,we
will,2102,199,14,’ll
give,2103,199,15,give
he,2104,199,16,him
a,2105,199,17,a
ragging,2106,199,18,ragging
bad,2107,199,19,worse
than,2108,199,20,than
they,2109,199,21,they
give,2110,199,22,gave
clive,2111,199,23,Clive
kempthorpe,2112,199,24,Kempthorpe
.,2113,199,25,.
young,2114,200,1,Young
shout,2115,200,2,shouts
of,2116,200,3,of
moneyed,2117,200,4,moneyed
voice,2118,200,5,voices
in,2119,200,6,in
clive,2120,200,7,Clive
kempthorpe,2121,200,8,Kempthorpe
's,2122,200,9,’s
room,2123,200,10,rooms
.,2124,200,11,.
paleface,2125,201,1,Palefaces
:,2126,201,2,:
they,2127,201,3,they
hold,2128,201,4,hold
their,2129,201,5,their
rib,2130,201,6,ribs
with,2131,201,7,with
laughter,2132,201,8,laughter
",",2133,201,9,","
one,2134,201,10,one
clasp,2135,201,11,clasping
another,2136,201,12,another
.,2137,201,13,.
o,2138,202,1,O
",",2139,202,2,","
i,2140,202,3,I
shall,2141,202,4,shall
expire,2142,202,5,expire
!,2143,202,6,!
break,2144,203,1,Break
the,2145,203,2,the
news,2146,203,3,news
to,2147,203,4,to
her,2148,203,5,her
gently,2149,203,6,gently
",",2150,203,7,","
aubrey,2151,203,8,Aubrey
!,2152,203,9,!
i,2153,204,1,I
shall,2154,204,2,shall
die,2155,204,3,die
!,2156,204,4,!
with,2157,205,1,With
slit,2158,205,2,slit
ribbon,2159,205,3,ribbons
of,2160,205,4,of
his,2161,205,5,his
shirt,2162,205,6,shirt
whip,2163,205,7,whipping
the,2164,205,8,the
air,2165,205,9,air
he,2166,205,10,he
hop,2167,205,11,hops
and,2168,205,12,and
hobble,2169,205,13,hobbles
round,2170,205,14,round
the,2171,205,15,the
table,2172,205,16,table
",",2173,205,17,","
with,2174,205,18,with
trousers,2175,205,19,trousers
down,2176,205,20,down
at,2177,205,21,at
heel,2178,205,22,heels
",",2179,205,23,","
chase,2180,205,24,chased
by,2181,205,25,by
ades,2182,205,26,Ades
of,2183,205,27,of
magdalen,2184,205,28,Magdalen
with,2185,205,29,with
the,2186,205,30,the
tailor,2187,205,31,tailor
's,2188,205,32,’s
shear,2189,205,33,shears
.,2190,205,34,.
a,2191,206,1,A
scared,2192,206,2,scared
calf,2193,206,3,calf
's,2194,206,4,’s
face,2195,206,5,face
gilded,2196,206,6,gilded
with,2197,206,7,with
marmalade,2198,206,8,marmalade
.,2199,206,9,.
i,2200,207,1,I
do,2201,207,2,do
not,2202,207,3,n’t
want,2203,207,4,want
to,2204,207,5,to
be,2205,207,6,be
debagge,2206,207,7,debagged
!,2207,207,8,!
do,2208,208,1,Do
not,2209,208,2,n’t
you,2210,208,3,you
play,2211,208,4,play
the,2212,208,5,the
giddy,2213,208,6,giddy
ox,2214,208,7,ox
with,2215,208,8,with
i,2216,208,9,me
!,2217,208,10,!
shout,2218,209,1,Shouts
from,2219,209,2,from
the,2220,209,3,the
open,2221,209,4,open
window,2222,209,5,window
startling,2223,209,6,startling
evening,2224,209,7,evening
in,2225,209,8,in
the,2226,209,9,the
quadrangle,2227,209,10,quadrangle
.,2228,209,11,.
a,2229,210,1,A
deaf,2230,210,2,deaf
gardener,2231,210,3,gardener
",",2232,210,4,","
aprone,2233,210,5,aproned
",",2234,210,6,","
mask,2235,210,7,masked
with,2236,210,8,with
matthew,2237,210,9,Matthew
arnold,2238,210,10,Arnold
's,2239,210,11,’s
face,2240,210,12,face
",",2241,210,13,","
push,2242,210,14,pushes
his,2243,210,15,his
mower,2244,210,16,mower
on,2245,210,17,on
the,2246,210,18,the
sombre,2247,210,19,sombre
lawn,2248,210,20,lawn
watch,2249,210,21,watching
narrowly,2250,210,22,narrowly
the,2251,210,23,the
dancing,2252,210,24,dancing
mote,2253,210,25,motes
of,2254,210,26,of
grasshalm,2255,210,27,grasshalms
.,2256,210,28,.
to,2257,211,1,To
ourselves,2258,211,2,ourselves
...,2259,211,3,...
new,2260,211,4,new
paganism,2261,211,5,paganism
...,2262,211,6,...
omphalo,2263,211,7,omphalos
